"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"209","Rett Syndrome Causing Genes WP4312","8/48",0.1195795277315,0.418129849977927,0,0,1.72959381044487,3.67326571646654,"CECR2;MEF2C;TCF4;HAP1;SCN2A;SHANK3;SYNE2;SMARCA4"
"210","Type II Diabetes Mellitus WP1584","4/21",0.167353119972248,0.493173353546536,0,0,2.03349988644106,3.63518446167395,"MAPK8;INSR;TNF;PIK3R5"
"211","Nicotine Effect On Dopaminergic Neurons WP1602","4/21",0.167353119972248,0.493173353546536,0,0,2.03349988644106,3.63518446167395,"CHRNA5;KCNK9;GNAI1;KCNK3"
"212","FOXA2 Pathway WP5066","4/21",0.167353119972248,0.493173353546536,0,0,2.03349988644106,3.63518446167395,"ABCC2;IRS2;FOXO1;PPARGC1B"
"213","Glycosphingolipid Metabolism WP5292","4/21",0.167353119972248,0.493173353546536,0,0,2.03349988644106,3.63518446167395,"NEU3;NEU4;B3GNT5;B4GALT6"
"214","Glucocorticoid Receptor Pathway WP2880","11/70",0.10613066855294,0.3921314531307,0,0,1.61296015102393,3.61800546523568,"CDKN1C;THBD;AKAP13;ARL5B;RGS2;MGAM;B3GNT5;ALOX5AP;PDE4B;SPRY1;S100P"
"215","Lung Fibrosis WP3624","10/63",0.113762097690156,0.403008282242786,0,0,1.63208460428501,3.54757396528437,"SERPINA1;CYSLTR2;TERT;HGF;IL1B;PDGFA;CXCL2;TNF;MMP9;CCR2"
"216","ATR Signaling WP3875","2/9",0.238281943450848,0.583440346831856,0,0,2.46824631491941,3.5402073434374,"CHEK1;TOPBP1"
"217","Supression Of HMGB1 Mediated Inflammation By THBD WP4479","2/9",0.238281943450848,0.583440346831856,0,0,2.46824631491941,3.5402073434374,"THBD;HMGB1"
"218","Somitogenesis In The Context Of Spondylocostal Dysostosis WP4785","2/9",0.238281943450848,0.583440346831856,0,0,2.46824631491941,3.5402073434374,"NOTCH1;DLL1"
"219","Amino Acid Transport Defects IEMs WP5029","2/9",0.238281943450848,0.583440346831856,0,0,2.46824631491941,3.5402073434374,"SLC6A19;SLC6A20"
"220","Regulatory Circuits Of The STAT3 Signaling Pathway WP4538","12/78",0.10657025978477,0.3921314531307,0,0,1.5731148696265,3.52212678807232,"GHR;PTPRD;PDGFRA;MAPK8;CSF3R;PTPRC;IL10RA;STMN1;CSF2RB;IL2RG;IL12RB2;F2RL3"
"221","miRNAs Involved In DNA Damage Response WP1545","3/15",0.198835599765168,0.536131617180575,0,0,2.16015436565364,3.48924750673475,"CDK6;E2F1;CDC25A"
"222","Biomarkers For Pyrimidine Metabolism Disorders WP4584","3/15",0.198835599765168,0.536131617180575,0,0,2.16015436565364,3.48924750673475,"RRM2;TYMS;UPB1"
"223","Omega 3 Omega 6 Fatty Acid Synthesis WP4723","3/15",0.198835599765168,0.536131617180575,0,0,2.16015436565364,3.48924750673475,"FADS2;ELOVL2;FADS1"
"224","COVID 19 Adverse Outcome Pathway WP4891","3/15",0.198835599765168,0.536131617180575,0,0,2.16015436565364,3.48924750673475,"IL10;IL1B;TNF"
"225","FOXP3 In COVID 19 WP5063","3/15",0.198835599765168,0.536131617180575,0,0,2.16015436565364,3.48924750673475,"CD86;CD28;IL2RG"
"226","Interactions Between Immune Cells And microRNAs In Tumor Microenvironment WP4559","5/28",0.158968870685057,0.486277772974358,0,0,1.87905443704994,3.45566919564412,"CD86;TLR8;TLR7;PDCD1;IL2RG"
"227","Eicosanoid Metabolism Via Lipooxygenases LOX WP4721","5/28",0.158968870685057,0.486277772974358,0,0,1.87905443704994,3.45566919564412,"GGT5;CYSLTR2;HPGD;DPEP1;TRPV1"
"228","Proximal Tubule Transport WP4917","9/57",0.132257844540257,0.436058041900054,0,0,1.62155297532656,3.28040474032071,"SLC6A19;ABCC2;ABCB1;CA2;ATP6V0A4;SLC16A10;SLC6A20;AQP1;ABCG2"
"229","Primary Focal Segmental Glomerulosclerosis FSGS WP2572","11/72",0.12314584130555,0.41844454239539,0,0,1.55990155995713,3.26703587051095,"CDKN1C;CR1;PCNA;NOTCH1;CDH2;MME;WT1;LRP5;FAT1;MKI67;DNM1"
"230","Clock Controlled Autophagy In Bone Metabolism WP5205","12/80",0.122634133184224,0.41844454239539,0,0,1.52667578659371,3.20380529373951,"EFNB2;SMAD1;BMP3;BMP2;NOTCH1;SEMA4D;LRP5;BCL2;RORB;HMGB1;WNT16;CTHRC1"
"231","Regulation Of Apoptosis By Parathyroid Hormone Related Protein WP3872","4/22",0.188830571144205,0.535153873966131,0,0,1.92042042042042,3.20115862164484,"BCL2A1;BCL2;ITGA6;PIK3CG"
"232","PI3K AKT mTOR Vitamin D3 Signaling WP4141","4/22",0.188830571144205,0.535153873966131,0,0,1.92042042042042,3.20115862164484,"CD86;IL10;HK3;HLA-DRA"
"233","Orexin Receptor Pathway WP5094","13/88",0.121646685089193,0.418129849977927,0,0,1.4996736144773,3.15926411455916,"IL10;SMAD1;PRKCE;ARRB1;TNF;CXCL2;GNAI1;FOXO1;MAPK8;IL1B;NPY;GNAQ;RPS6KA1"
"234","Circadian Rhythm Genes WP3594","27/201",0.098121656448182,0.374520211028307,0,0,1.34422173978896,3.12067418644333,"TOP2A;SUV39H2;PHLPP1;RORC;PTEN;OPRL1;RORB;TYMS;MAPK8;NFIL3;NRIP1;PROK2;PRKG2;PRKCG;NTRK1;NGFR;EGR3;OPN3;NOS2;DYRK1A;SFPQ;PSPC1;GNAQ;TIMELESS;SIK1;ADA;EZH2"
"235","One Carbon Metabolism WP241","5/29",0.176750222362641,0.511807165623995,0,0,1.80065990664735,3.12057551896865,"DHFR;DNMT1;DNMT3A;DNMT3B;TYMS"
"236","Statin Inhibition Of Cholesterol Production WP430","5/29",0.176750222362641,0.511807165623995,0,0,1.80065990664735,3.12057551896865,"ABCA1;SCARB1;LIPC;LPL;ACSS1"
"237","Head And Neck Squamous Cell Carcinoma WP4674","11/73",0.132189644999151,0.436058041900054,0,0,1.53465594001406,3.10540343183087,"NOTCH1;CDK6;TERT;PTEN;GAB1;E2F1;FAT1;REL;PIK3CG;TP63;PIK3R5"
"238","Arachidonic Acid AA ARA Oxylipin Metabolism WP5155","1/4",0.354932748825092,0.716766842707425,0,0,2.87887550200803,2.98201682313794,"TBXAS1"
"239","Carnosine Metabolism Of Glial Cells WP5313","1/4",0.354932748825092,0.716766842707425,0,0,2.87887550200803,2.98201682313794,"SLC15A2"
"240","Deregulation Of Rab And Rab Effector Genes In Bladder Cancer WP2291","3/16",0.227093058903138,0.583440346831856,0,0,1.99387732383391,2.95571456183521,"SYTL1;MYRIP;UNC13D"
"241","Interactome Of Polycomb Repressive Complex 2 PRC2 WP2916","3/16",0.227093058903138,0.583440346831856,0,0,1.99387732383391,2.95571456183521,"MTF2;JARID2;EZH2"
"242","NAD Metabolism WP3644","3/16",0.227093058903138,0.583440346831856,0,0,1.99387732383391,2.95571456183521,"PARP1;CD38;NMNAT3"
"243","Tryptophan Catabolism Leading To NAD Production WP4210","3/16",0.227093058903138,0.583440346831856,0,0,1.99387732383391,2.95571456183521,"HAAO;QPRT;NMNAT3"
"244","Familial Hyperlipidemia Type 2 WP5109","3/16",0.227093058903138,0.583440346831856,0,0,1.99387732383391,2.95571456183521,"GHR;LIPC;LPL"
"245","Burn Wound Healing WP5055","11/74",0.141583019777003,0.458972400530081,0,0,1.51021176832315,2.95226620216541,"ACHE;HGF;IL1B;BCL2;F13A1;CXCR4;HMGB1;CD3E;TNF;MMP9;S100A9"
"246","Disturbed Pathways In Duchenne Muscular Dystrophy WP5356","11/74",0.141583019777003,0.458972400530081,0,0,1.51021176832315,2.95226620216541,"IL10;CACNB2;NOS2;ITPR1;CAPN3;CYBB;CACNA1F;TNF;MPO;MMP9;ELANE"
"247","Notch Signaling WP268","7/44",0.166795381550262,0.493173353546536,0,0,1.63558580329967,2.92931369288534,"JAG2;NOTCH3;NOTCH1;MFNG;DTX1;MAML3;DLL1"
"248","AMP Activated Protein Kinase Signaling WP1403","10/67",0.153075355568159,0.476393396300908,0,0,1.51721268320851,2.84754263163022,"CCNA2;CCNA1;CCNB1;PFKFB3;INSR;PIK3R3;PLCB1;CPT1B;PIK3CG;PPARGC1B"
"249","Photodynamic Therapy Induced NFE2L2 NRF2 Survival Signaling WP3612","4/23",0.211119974172466,0.561258644445696,0,0,1.81924405608616,2.82952250933196,"MAPK8;ABCC2;FOS;ABCG2"
"250","Inflammatory Response Pathway WP453","5/30",0.195237630386288,0.536131617180575,0,0,1.72853693867697,2.82363050574753,"CD86;ZAP70;LCK;CD28;IL2RG"
"251","Non Genomic Actions Of 1 25 Dihydroxyvitamin D3 WP4341","11/75",0.151318538248392,0.473136837903423,0,0,1.48653147699758,2.80711867917924,"PRKCG;MAPK8;PRKCE;PLCG2;TLR8;PLCB1;TNF;PLCB2;IFI44L;CAMP;TLR2"
"252","GPCRs Other WP117","13/91",0.146648842373668,0.461216826442587,0,0,1.44175149458717,2.76775107278779,"P2RY13;GPR84;SSTR2;GPR162;GPR176;GPR132;SMO;CNR1;CXCR3;CCR5;LGR6;NTSR1;GPR18"
"253","Non Homologous End Joining WP438","2/10",0.278643299454217,0.631212372233022,0,0,2.1595949855352,2.75957973658145,"DCLRE1C;LIG4"
"254","Acquired Partial Lipodystrophy Barraquer Simons Syndrome WP5104","2/10",0.278643299454217,0.631212372233022,0,0,2.1595949855352,2.75957973658145,"C5;LMNB1"
"255","mRNA Vaccine Activation Of Dendritic Cell And Induction Of IFN 1 WP5187","2/10",0.278643299454217,0.631212372233022,0,0,2.1595949855352,2.75957973658145,"TLR8;TLR7"
"256","ATM Signaling In Development And Disease WP3878","7/45",0.181037834859849,0.521496390239312,0,0,1.59245503803007,2.72158406799778,"DCLRE1C;CHEK1;RBBP8;CDK1;PPM1D;BUB1;AURKB"
"257","Folate Metabolism WP176","10/68",0.16385171156967,0.493173353546536,0,0,1.49097039089361,2.69685748902647,"ABCA1;DHFR;SCARB1;IL1B;INSR;CAT;HBB;HBA1;MPO;TNF"
"258","G13 Signaling Pathway WP524","6/38",0.196761324423181,0.536131617180575,0,0,1.62065217391304,2.634797694948,"RTKN;ARHGDIB;WAS;IQGAP2;SH3RF1;CIT"
"259","Integrin Mediated Cell Adhesion WP185","14/101",0.161049688334334,0.48976754534551,0,0,1.39200865134843,2.54186673280553,"VAV3;ITGAM;ITGA4;ITGA2B;SORBS1;ITGAL;CAPN11;ITGAX;CAPN3;RAC3;ITGA6;TNS1;MAP2K6;ITGA9"
"260","Thyroid Hormones Production And Peripheral Downstream Signaling Effects WP4746","13/93",0.164727058351458,0.493173353546536,0,0,1.40555016965584,2.53486105196055,"PFKFB2;NOTCH1;NPR1;SLC16A10;TRH;TTF1;FOXO1;TSHR;NPY;MDM2;PRKG2;SLC16A2;PLCB1"
"261","Regulation Of Wnt B Catenin Signaling By Small Molecule Compounds WP3664","3/17",0.256037322375648,0.600425551768244,0,0,1.85135414513128,2.52234423174178,"LEF1;MBOAT1;TCF4"
"262","Serotonin And Anxiety WP3947","3/17",0.256037322375648,0.600425551768244,0,0,1.85135414513128,2.52234423174178,"PLEK;TRPV1;FOS"
"263","Platelet Mediated Interactions With Vascular And Circulating Cells WP4462","3/17",0.256037322375648,0.600425551768244,0,0,1.85135414513128,2.52234423174178,"IL1B;TLR7;TLR2"
"264","Iron Metabolism Disorders WP5172","3/17",0.256037322375648,0.600425551768244,0,0,1.85135414513128,2.52234423174178,"TF;TFR2;SLC40A1"
"265","MTHFR Deficiency WP4288","4/24",0.234094172702581,0.583440346831856,0,0,1.72818532818533,2.50938004787205,"DNMT1;DNMT3A;DNMT3B;ALDH7A1"
"266","Hippocampal Synaptogenesis And Neurogenesis WP5231","4/24",0.234094172702581,0.583440346831856,0,0,1.72818532818533,2.50938004787205,"CCND2;CAMK4;RPS6KA1;BCL2"
"267","Toll Like Receptor Signaling Pathway WP75","14/102",0.169966273106258,0.498667567791929,0,0,1.37611321752932,2.43868627006688,"CD86;PIK3R3;FOS;TNF;PIK3CG;PIK3R5;TLR1;MAPK8;IL1B;TLR8;TLR7;TLR6;MAP2K6;TLR2"
"268","Cholesterol Metabolism With Bloch And Kandutsch Russell Pathways WP4718","7/47",0.2109503194675,0.561258644445696,0,0,1.5126631222813,2.35390443671396,"ABCA1;FADS2;MYLIP;ELOVL2;CYP46A1;FADS1;ABCG1"
"269","PI3K AKT mTOR Signaling Pathway And Therapeutic Opportunities In Prostate Cancer WP3844","5/32",0.234032324406657,0.583440346831856,0,0,1.60031832895184,2.32413596335398,"PTEN;GRB10;PIK3R3;FOXO1;PIK3CG"
"270","White Fat Cell Differentiation WP4149","5/32",0.234032324406657,0.583440346831856,0,0,1.60031832895184,2.32413596335398,"CEBPA;MECOM;IRF4;GATA2;FOXO1"
"271","Monoamine Transport WP727","5/32",0.234032324406657,0.583440346831856,0,0,1.60031832895184,2.32413596335398,"UNC13B;ACHE;IL1B;CDC25C;TNF"
"272","Overlap Between Signal Transduction Pathways Contributing To LMNA Laminopathies WP4879","8/55",0.207206159502469,0.556448799309051,0,0,1.47141857689617,2.31607322956929,"CEBPA;BMP2;TLE1;NOTCH1;LEF1;E2F1;HMGA2;TMPO"
"273","Ebola Virus Infection In Host WP4217","17/129",0.18166240620949,0.521496390239312,0,0,1.31306806355374,2.23957575039788,"HLA-DRB5;GSN;ITGA4;CD300A;PIK3R3;MERTK;TYRO3;REL;HLA-DPB1;HLA-DRA;ITGA6;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DQB2;HLA-DQB1"
"274","Thymic Stromal Lymphopoietin TSLP Signaling Pathway WP2203","6/40",0.230994686444353,0.583440346831856,0,0,1.52514919011083,2.23489348827971,"MAPK8;TEC;LCK;FES;BTK;GAB2"
"275","Gene Regulatory Network Modelling Somitogenesis WP2854","2/11",0.318836400810919,0.687200786213826,0,0,1.91953284045859,2.19417414371415,"NOTCH1;DLL1"
"276","NAD Metabolism Sirtuins And Aging WP3630","2/11",0.318836400810919,0.687200786213826,0,0,1.91953284045859,2.19417414371415,"PARP1;FOXO1"
"277","GABA Metabolism Aka GHB WP4157","2/11",0.318836400810919,0.687200786213826,0,0,1.91953284045859,2.19417414371415,"ALDH5A1;DPEP1"
"278","Nucleotide GPCRs WP80","2/11",0.318836400810919,0.687200786213826,0,0,1.91953284045859,2.19417414371415,"LPAR6;P2RY1"
"279","Pluripotent Stem Cell Differentiation Pathway WP2848","7/48",0.226550211359734,0.583440346831856,0,0,1.47568638083674,2.1910824259998,"CSF1R;CNTF;TF;NOTCH1;HGF;KIT;PDGFA"
"280","IL 26 Signaling Pathways WP5347","7/48",0.226550211359734,0.583440346831856,0,0,1.47568638083674,2.1910824259998,"IL10;MAPK8;IL1B;RORC;TNF;MPO;MMP9"
"281","Fluoropyrimidine Activity WP1601","5/33",0.254186195301423,0.600425551768244,0,0,1.54307787818169,2.1135356048602,"DHFR;RRM2;TYMS;UPB1;ABCG2"
"282","Nuclear Receptors In Lipid Metabolism And Toxicity WP299","5/33",0.254186195301423,0.600425551768244,0,0,1.54307787818169,2.1135356048602,"ABCA1;ABCB1;ABCC2;ABCB4;ABCG1"
"283","Cardiomyocyte Signaling Pathways Converging On Titin WP5344","5/33",0.254186195301423,0.600425551768244,0,0,1.54307787818169,2.1135356048602,"NPR1;MDM2;PRKG2;ADRB1;TTN"
"284","Focal Adhesion WP306","25/199",0.182857792732657,0.522675064205793,0,0,1.24343605866496,2.11265570474033,"BLK;FLT1;ITGA2B;LAMA3;PTEN;PIK3R3;PDGFA;MYLK;MAPK8;CCND2;RAC3;TNR;PRKCG;VAV3;PDGFRA;ITGA4;VWF;HGF;EMP2;VAV1;FGR;PARVG;BCL2;ITGA6;ITGA9"
"285","Nucleotide Binding Oligomerization Domain NOD Pathway WP1433","6/41",0.248770875043884,0.600425551768244,0,0,1.48149068322981,2.06108389307653,"NLRP12;ACAP1;IL1B;IL18;NLRP3;NLRC4"
"286","Chromosomal And Microsatellite Instability In Colorectal Cancer WP4216","10/73",0.222790762908937,0.583440346831856,0,0,1.37225525899292,2.06047177785354,"MSH6;MAPK8;MSH2;LEF1;BCL2;REL;RAC3;BIRC5;PMAIP1;FOS"
"287","Hepatitis C And Hepatocellular Carcinoma WP3646","7/49",0.242529870256237,0.589506910914795,0,0,1.44047043660383,2.04061421061536,"MAPK8;RRM2;NOS2;LEF1;BIRC5;E2F2;BRCA1"
"288","Prolactin Signaling Pathway WP2037","10/74",0.235479472818925,0.583440346831856,0,0,1.35073814133591,1.95334501978908,"SOCS2;ZAP70;MAPK8;TEC;IRS2;PTPN6;FOS;GAB2;PIK3CG;VAV1"
"289","16P11 2 Proximal Deletion Syndrome WP4949","10/74",0.235479472818925,0.583440346831856,0,0,1.35073814133591,1.95334501978908,"SPN;UNC13B;PCNA;DOC2A;QPRT;SIAH1;PTEN;REL;MAP2K6;C16ORF54"
"290","Regulation Of Actin Cytoskeleton WP51","19/150",0.211525405038843,0.561258644445696,0,0,1.25457662719368,1.94887209087696,"CYFIP2;PDGFRA;GSN;WAS;PDGFA;PIK3R3;SSH2;PIK3CG;VAV1;MYLK;PIK3R5;PIK3C2B;DIAPH3;FGF9;RAC3;ARHGEF4;PIP5K1B;WASF1;ARHGEF6"
"291","Leukocyte Intrinsic Hippo Pathway Functions WP4542","5/34",0.274741200505121,0.63095737771176,0,0,1.48978504470604,1.92469160682887,"CD19;LPL;ITGAL;FOXO1;FERMT3"
"292","P53 Transcriptional Gene Network WP4963","12/91",0.232515024643113,0.583440346831856,0,0,1.31329113924051,1.91582968378961,"PCNA;NOTCH1;APAF1;MSH2;NCF2;TP53INP1;PTEN;PMAIP1;CDC25C;TNF;CDC25A;E2F7"
"293","Fibrin Complement Receptor 3 Signaling Pathway WP4136","6/42",0.266916307155152,0.61724396029629,0,0,1.4402576489533,1.90232128945995,"ITGAM;TYROBP;SYK;NOS2;REL;TNF"
"294","Inflammatory Bowel Disease Signaling WP5198","6/42",0.266916307155152,0.61724396029629,0,0,1.4402576489533,1.90232128945995,"IL10;RORC;IL18;IL2RG;TNF;TLR2"
"295","MicroRNAs In Cardiomyocyte Hypertrophy WP1544","11/83",0.240275880625905,0.586167532955504,0,0,1.32076943771859,1.88337431062004,"CDK9;RCAN1;MAPK8;LRP5;PIK3R3;TNF;PLCB2;HDAC9;PIK3CG;MYLK;MAP2K6"
"296","Overview Of Nanoparticle Effects WP3287","3/19",0.315082066329977,0.687200786213826,0,0,1.61975397973951,1.87068974236409,"LAMA3;BCL2;TNF"
"297","Disorders Of Folate Metabolism And Transport WP4259","3/19",0.315082066329977,0.687200786213826,0,0,1.61975397973951,1.87068974236409,"DHFR;MTHFD2L;TYMS"
"298","Conversion Of Angiotensinogen To Angiotensin II WP4818","1/5",0.421904017600847,0.782696589755331,0,0,2.15903614457831,1.86319947899878,"CTSG"
"299","PPAR Signaling Pathway WP3942","9/67",0.256996617267252,0.600560516140315,0,0,1.34122416295481,1.8223110186373,"FADS2;FABP5;OLR1;LPL;ACADM;CD36;SORBS1;CPT1B;SLC27A2"
"300","SRF And miRs In Smooth Muscle Differentiation And Proliferation WP1991","2/12",0.358461462975284,0.716766842707425,0,0,1.7274831243973,1.77228387888443,"MEF2C;CCND2"
"301","Irinotecan Pathway WP229","2/12",0.358461462975284,0.716766842707425,0,0,1.7274831243973,1.77228387888443,"ABCC2;ABCG2"
"302","IL 10 Anti Inflammatory Signaling Pathway WP4495","2/12",0.358461462975284,0.716766842707425,0,0,1.7274831243973,1.77228387888443,"IL10;IL10RA"
"303","Biomarkers For Urea Cycle Disorders WP4583","2/12",0.358461462975284,0.716766842707425,0,0,1.7274831243973,1.77228387888443,"GATM;ARG1"
"304","Enterohepatic Circulation Of Bile Acids WP5396","2/12",0.358461462975284,0.716766842707425,0,0,1.7274831243973,1.77228387888443,"ABCC2;ABCB1"
"305","Cholesterol Biosynthesis Pathway In Hepatocytes WP5329","6/43",0.285377496222265,0.63778997477862,0,0,1.40125342734038,1.75709112352862,"ABCA1;FADS2;MYLIP;ELOVL2;CYP46A1;ABCG1"
"306","Influence Of Laminopathies On Wnt Signaling WP4844","5/35",0.295620499284137,0.651931299745812,0,0,1.44004506679543,1.75495231368103,"CEBPA;TLE1;CDK6;LEF1;HMGA2"
"307","Fatty Acids And Lipoproteins Transport In Hepatocytes WP5323","5/35",0.295620499284137,0.651931299745812,0,0,1.44004506679543,1.75495231368103,"ABCA1;SCARB1;MYLIP;SORT1;SLC27A2"
"308","lncRNA In Canonical Wnt Signaling And Colorectal Cancer WP4258","12/93",0.255812647436479,0.600425551768244,0,0,1.28072064312374,1.7460191938711,"FRAT1;CCND2;FRAT2;CDK6;LEF1;LRP5;TCF3;WNT16;NLK;ATF3;NKD2;EZH2"
"309","Trans Sulfuration One Carbon Metabolism And Related Pathways WP2525","9/68",0.271205161360551,0.624991825142307,0,0,1.31841775110083,1.72037654836617,"DHFR;PCYT1B;DNMT3A;MTHFD2L;DNMT3B;BCAT1;TYMS;DNM1;GNMT"
"310","10Q11 21Q11 23 Copy Number Variation Syndrome WP5352","8/60",0.281425891513355,0.633208255905048,0,0,1.32956405296831,1.68573582023213,"SMAD1;MAPK8;BMP2;PCNA;BCL2;NLRP3;BMPR1B;WDFY4"
"311","Brain Derived Neurotrophic Factor BDNF Signaling Pathway WP2380","17/137",0.253879221677325,0.600425551768244,0,0,1.22497976363931,1.67932063010912,"VAV3;NTRK1;NGFR;MEF2C;NCF2;SORT1;KCNA3;IRS2;PTPRF;GRIP1;MAPK8;CDH2;CNR1;DPYSL2;CAMK4;RPS6KA1;PTK2B"
"312","8P23 1 Copy Number Variation Syndrome WP5346","7/52",0.292359609499302,0.650944355706659,0,0,1.34421352236722,1.65307439770422,"BLK;MFHAS1;FCGR2A;TERT;MTMR8;SOX7;TLR2"
"313","Selenium Micronutrient Network WP15","11/86",0.277834270794559,0.631212372233022,0,0,1.26772558514931,1.62361481147589,"ABCA1;SCARB1;TXNRD3;IL1B;INSR;CAT;ALOX5AP;HBB;HBA1;MPO;TNF"
"314","BMP Signaling In Eyelid Development WP3927","3/20",0.34477646722772,0.708707182634757,0,0,1.52438920575466,1.62325955461263,"SMAD1;NOTCH1;INHBB"
"315","Pyrimidine Metabolism And Related Diseases WP4225","3/20",0.34477646722772,0.708707182634757,0,0,1.52438920575466,1.62325955461263,"RRM2;TYMS;UPB1"
"316","Sphingolipid Metabolism In Senescence WP5121","4/28",0.330363388193709,0.700707059035064,0,0,1.43983268983269,1.59470405140629,"CERS4;TERT;E2F1;PLCB1"
"317","Dravet Syndrome WP5200","4/28",0.330363388193709,0.700707059035064,0,0,1.43983268983269,1.59470405140629,"KCNA2;SCN2A;TNF;SCN3A"
"318","Apoptosis Related Network Due To Altered Notch3 In Ovarian Cancer WP2864","7/53",0.309467886974702,0.680216543647365,0,0,1.31491793977347,1.54226850072721,"VAV3;NET1;HELLS;BIRC5;PTK2B;TNF;TNFRSF21"
"319","Fragile X Syndrome WP4549","15/122",0.283024353016555,0.634660670400759,0,0,1.21189242133616,1.52967767816688,"CYFIP2;ITPR1;PTEN;GAB1;MMP9;RAP1GAP;DNM1;GRIP1;ARHGAP32;ALDH5A1;CNR1;CAMK4;DLGAP3;PLCB1;SHANK1"
"320","15Q25 Copy Number Variation WP5408","6/45",0.323033775634629,0.691770079011779,0,0,1.32924563359346,1.50204542946161,"HOMER2;ITPR1;ALPK3;SHANK3;ZSCAN2;SHANK1"
"321","Prostaglandin Synthesis And Regulation WP98","6/45",0.323033775634629,0.691770079011779,0,0,1.32924563359346,1.50204542946161,"PTGER4;HPGD;ANXA3;TBXAS1;PPARGC1B;PTGDR"
"322","VEGFA VEGFR2 Signaling WP3888","49/430",0.264218800677903,0.615278745634556,0,0,1.11306677439864,1.48146708722085,"FLT1;NCF2;NRARP;HBD;HMGB1;SLC8A1;AMOT;CSRP2;PNP;CCRL2;PBK;GRB10;MEF2C;PRKCE;GAB1;CYBB;ARMCX1;TAL1;RAB37;BIRC5;ERG;ZNF555;PTMA;HBEGF;EPB41;GATA2;HDAC9;FOXO1;FGD5;C15ORF39;MAPK8;HLX;PTK2B;IGFBP7;WASF1;SLC25A25;MAP2K6;EGR3;EIF2AK3;TNFRSF10C;PTPN14;RCAN1;NR4A1;BMP2;NR4A3;P4HA2;BCL2;MDM2;PTPN6"
"323","IL 5 Signaling Pathway WP127","5/37",0.338051977615554,0.707995651232576,0,0,1.34989135683245,1.46403225122495,"SYK;RPS6KA1;BTK;CSF2RB;PIK3CG"
"324","IL 2 Signaling Pathway WP49","5/37",0.338051977615554,0.707995651232576,0,0,1.34989135683245,1.46403225122495,"SYK;LCK;PTK2B;GAB2;IL2RG"
"325","Serotonin HTR1 Group And FOS Pathway WP722","5/37",0.338051977615554,0.707995651232576,0,0,1.34989135683245,1.46403225122495,"GNAQ;ITPR1;FOS;GNAI1;MAP2K6"
"326","Transcriptional Cascade Regulating Adipogenesis WP4211","2/13",0.397203437133098,0.760027532969372,0,0,1.57035153852897,1.4499160865807,"CEBPA;GATA2"
"327","Purine Metabolism WP4792","2/13",0.397203437133098,0.760027532969372,0,0,1.57035153852897,1.4499160865807,"PNP;ADA"
"328","Female Steroid Hormones In Cardiomyocyte Energy Metabolism WP5318","2/13",0.397203437133098,0.760027532969372,0,0,1.57035153852897,1.4499160865807,"ACADM;PPARGC1B"
"329","Hepatitis B Infection WP4666","18/150",0.293218178246243,0.650944355706659,0,0,1.17890272992314,1.44632303450254,"PRKCG;EGR3;PCNA;APAF1;PIK3R3;FOS;TNF;MMP9;MAPK8;CREB3L3;CREB3L4;CASP10;BCL2;BIRC5;PTK2B;MAP2K6;CREB5;TLR2"
"330","Disorders Of Bile Acid Synthesis And Biliary Transport WP5176","4/29",0.354941489700459,0.716766842707425,0,0,1.38216216216216,1.43164677533905,"ABCB1;ABCC2;ABCB4;SLC27A2"
"331","Host Pathogen Interaction Of Human Coronaviruses Apoptosis WP4864","3/21",0.374347018044805,0.739807459993591,0,0,1.43962051776813,1.41453089203904,"APAF1;BCL2;TNF"
"332","Aryl Hydrocarbon Receptor Pathway WP2586","6/46",0.342123706582229,0.708707182634757,0,0,1.29594202898551,1.3900052495339,"KLF6;NRIP1;E2F1;LPL;CD36;TNF"
"333","NO cGMP PKG Mediated Neuroprotection WP4008","6/46",0.342123706582229,0.708707182634757,0,0,1.29594202898551,1.3900052495339,"NOS2;NPR1;IL1B;BCL2;PRKG2;TNF"
"334","Amyotrophic Lateral Sclerosis ALS WP2447","5/38",0.359459647844264,0.716766842707425,0,0,1.30891239775837,1.33921810899297,"APAF1;CAT;BCL2;TNF;MAP2K6"
"335","2Q37 Copy Number Variation Syndrome WP5224","16/135",0.325937594251662,0.695751403114125,0,0,1.16211144652036,1.30278427549254,"ABCA1;MEF2C;DGKD;HJURP;PDGFA;CXCR4;TNF;CENPA;NEU4;CYTH4;IL1B;RRAGD;IRF8;PDCD1;RAB17;DISC1"
"336","Familial Partial Lipodystrophy WP5102","4/30",0.379511308111895,0.74779447101338,0,0,1.32892782892783,1.28755948197236,"CEBPA;LPL;GATA2;LMNB1"
"337","Amino Acid Metabolism WP3925","11/91",0.343818867562578,0.708707182634757,0,0,1.1881598062954,1.26852730162594,"HAL;ARG1;P4HA2;HDC;ALDH1A1;PDK4;ACADM;BCAT1;ACSS1;GLUL;ALDH7A1"
"338","Nicotine Metabolism In Liver Cells WP1600","1/6",0.481925276572739,0.810510692417788,0,0,1.72713253012048,1.26074837821073,"AOX1"
"339","Metastatic Brain Tumor WP2249","1/6",0.481925276572739,0.810510692417788,0,0,1.72713253012048,1.26074837821073,"CDK6"
