"","importance","Ens_id","description","Category"
"ENSG00000171791",0.0269904902375644,"BCL2","BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]","Small"
"ENSG00000149485",0.0269324263038549,"FADS1","fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574]","Small"
"ENSG00000133466",0.0269314480775979,"C1QTNF6","C1q and TNF related 6 [Source:HGNC Symbol;Acc:HGNC:14343]","Small"
"ENSG00000079308",0.0269264431073768,"TNS1","tensin 1 [Source:HGNC Symbol;Acc:HGNC:11973]","Small"
"ENSG00000103044",0.026899495948747,"HAS3","hyaluronan synthase 3 [Source:HGNC Symbol;Acc:HGNC:4820]","Small"
"ENSG00000090104",0.0268906882591093,"RGS1","regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]","Small"
"ENSG00000170956",0.0268384984984985,"CEACAM3","CEA cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:1815]","Small"
"ENSG00000141968",0.0268295454545455,"VAV1","vav guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:12657]","Small"
"ENSG00000131042",0.0268175876411171,"LILRB2","leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606]","Small"
"ENSG00000119280",0.0267947178871549,"C1orf198","chromosome 1 open reading frame 198 [Source:HGNC Symbol;Acc:HGNC:25900]","Small"
"ENSG00000118200",0.0267921568627451,"CAMSAP2","calmodulin regulated spectrin associated protein family member 2 [Source:HGNC Symbol;Acc:HGNC:29188]","Small"
"ENSG00000183569",0.0267787433522831,"SERHL2","serine hydrolase like 2 [Source:HGNC Symbol;Acc:HGNC:29446]","Small"
"ENSG00000154654",0.0267299048926956,"NCAM2","neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]","Small"
"ENSG00000174010",0.0267220734175021,"KLHL15","kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]","Small"
"ENSG00000101695",0.0267016711590297,"RNF125","ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]","Small"
"ENSG00000183087",0.0266745247283702,"GAS6","growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168]","Small"
"ENSG00000107796",0.0266702781182946,"ACTA2","actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]","Small"
"ENSG00000110079",0.0266405733725622,"MS4A4A","membrane spanning 4-domains A4A [Source:HGNC Symbol;Acc:HGNC:13371]","Small"
"ENSG00000146281",0.0265800792303339,"PM20D2","peptidase M20 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21408]","Small"
"ENSG00000120875",0.0265263157894737,"DUSP4","dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]","Small"
"ENSG00000087245",0.0264937931034483,"MMP2","matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]","Small"
"ENSG00000115423",0.0264392454186551,"DNAH6","dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]","Small"
"ENSG00000204186",0.0264302808302808,"ZDBF2","zinc finger DBF-type containing 2 [Source:HGNC Symbol;Acc:HGNC:29313]","Small"
"ENSG00000204165",0.0264037593984962,"CXorf65","chromosome X open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:33713]","Small"
"ENSG00000182195",0.0263688605549071,"LDOC1","LDOC1 regulator of NFKB signaling [Source:HGNC Symbol;Acc:HGNC:6548]","Small"
"ENSG00000132604",0.0261765765765766,"TERF2","telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]","Small"
"ENSG00000250312",0.0261685892523216,"ZNF718","zinc finger protein 718 [Source:HGNC Symbol;Acc:HGNC:26889]","Small"
"ENSG00000076641",0.0261404397442818,"PAG1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]","Small"
"ENSG00000136811",0.0261030386462076,"ODF2","outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]","Small"
"ENSG00000132359",0.0260515844721727,"RAP1GAP2","RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]","Small"
"ENSG00000122025",0.0260403805513527,"FLT3","fms related receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3765]","Small"
"ENSG00000148180",0.0260213731518079,"GSN","gelsolin [Source:HGNC Symbol;Acc:HGNC:4620]","Small"
"ENSG00000141748",0.0260171276397691,"ARL5C","ADP ribosylation factor like GTPase 5C [Source:HGNC Symbol;Acc:HGNC:31111]","Small"
"ENSG00000112210",0.0259528620702253,"RAB23","RAB23, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14263]","Small"
"ENSG00000174132",0.0259418912347374,"FAM174A","family with sequence similarity 174 member A [Source:HGNC Symbol;Acc:HGNC:24943]","Small"
"ENSG00000151689",0.0259104895104895,"INPP1","inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]","Small"
"ENSG00000252010",0.0258918988648091,"SCARNA5","small Cajal body-specific RNA 5 [Source:HGNC Symbol;Acc:HGNC:32561]","Small"
"ENSG00000181826",0.0258773055633737,"RELL1","RELT like 1 [Source:HGNC Symbol;Acc:HGNC:27379]","Small"
"ENSG00000164136",0.0258098310291859,"IL15","interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]","Small"
"ENSG00000196535",0.0258,"MYO18A","myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]","Small"
"ENSG00000156345",0.0257122507122507,"CDK20","cyclin dependent kinase 20 [Source:HGNC Symbol;Acc:HGNC:21420]","Small"
"ENSG00000035499",0.0257049825174825,"DEPDC1B","DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]","Small"
"ENSG00000143507",0.0256936014754293,"DUSP10","dual specificity phosphatase 10 [Source:HGNC Symbol;Acc:HGNC:3065]","Small"
"ENSG00000005471",0.0256762843035539,"ABCB4","ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]","Small"
"ENSG00000015133",0.0256729323308271,"CCDC88C","coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]","Small"
"ENSG00000138756",0.0256468290639646,"BMP2K","BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041]","Small"
"ENSG00000136541",0.0255812865497076,"ERMN","ermin [Source:HGNC Symbol;Acc:HGNC:29208]","Small"
"ENSG00000170340",0.0255026489675319,"B3GNT2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]","Small"
"ENSG00000133063",0.0254882729211087,"CHIT1","chitinase 1 [Source:HGNC Symbol;Acc:HGNC:1936]","Small"
"ENSG00000161681",0.0254796389487978,"SHANK1","SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]","Small"
"ENSG00000198929",0.0254380910423003,"NOS1AP","nitric oxide synthase 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:16859]","Small"
"ENSG00000182782",0.0254361614948116,"HCAR2","hydroxycarboxylic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:24827]","Small"
"ENSG00000175727",0.0254184679089027,"MLXIP","MLX interacting protein [Source:HGNC Symbol;Acc:HGNC:17055]","Small"
"ENSG00000163406",0.0253499711038978,"SLC15A2","solute carrier family 15 member 2 [Source:HGNC Symbol;Acc:HGNC:10921]","Small"
"ENSG00000166793",0.0253202247191011,"YPEL4","yippee like 4 [Source:HGNC Symbol;Acc:HGNC:18328]","Small"
"ENSG00000135069",0.0252661844109096,"PSAT1","phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]","Small"
"ENSG00000197860",0.0252444444444444,"SGTB","small glutamine rich tetratricopeptide repeat co-chaperone beta [Source:HGNC Symbol;Acc:HGNC:23567]","Small"
"ENSG00000143061",0.0252296703296703,"IGSF3","immunoglobulin superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:5950]","Small"
"ENSG00000151692",0.0251533668836049,"RNF144A","ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457]","Small"
"ENSG00000242550",0.0251006294010559,"SERPINB10","serpin family B member 10 [Source:HGNC Symbol;Acc:HGNC:8942]","Small"
"ENSG00000142552",0.0251,"RCN3","reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145]","Small"
"ENSG00000041982",0.025090292325138,"TNC","tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]","Small"
"ENSG00000051341",0.0250830188679245,"POLQ","DNA polymerase theta [Source:HGNC Symbol;Acc:HGNC:9186]","Small"
"ENSG00000078319",0.0250619047619048,"PMS2P1","PMS1 homolog 2, mismatch repair system component pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9123]","Small"
"ENSG00000151327",0.0250043859649123,"FAM177A1","family with sequence similarity 177 member A1 [Source:HGNC Symbol;Acc:HGNC:19829]","Small"
"ENSG00000146416",0.0249855054312262,"AIG1","androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:21607]","Small"
"ENSG00000227268",0.0249819611619323,"KLLN","killin, p53 regulated DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:37212]","Small"
"ENSG00000158555",0.0249452054794521,"GDPD5","glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28804]","Small"
"ENSG00000197747",0.0249126559714795,"S100A10","S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]","Small"
"ENSG00000182667",0.0248653736001738,"NTM","neurotrimin [Source:HGNC Symbol;Acc:HGNC:17941]","Small"
"ENSG00000120833",0.0248225806451613,"SOCS2","suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]","Small"
"ENSG00000086730",0.0247981505515899,"LAT2","linker for activation of T cells family member 2 [Source:HGNC Symbol;Acc:HGNC:12749]","Small"
"ENSG00000171848",0.0247565367089549,"RRM2","ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]","Small"
"ENSG00000102384",0.0247142857142857,"CENPI","centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968]","Small"
"ENSG00000141040",0.0247120728532702,"ZNF287","zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]","Small"
"ENSG00000136010",0.02470693199519,"ALDH1L2","aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]","Small"
"ENSG00000158825",0.024702175543886,"CDA","cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:1712]","Small"
"ENSG00000115415",0.0246583804325895,"STAT1","signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]","Small"
"ENSG00000102032",0.0246500857179582,"RENBP","renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959]","Small"
"ENSG00000198482",0.0245727314181486,"ZNF808","zinc finger protein 808 [Source:HGNC Symbol;Acc:HGNC:33230]","Small"
"ENSG00000112378",0.024561145380389,"PERP","p53 apoptosis effector related to PMP22 [Source:HGNC Symbol;Acc:HGNC:17637]","Small"
"ENSG00000119986",0.0245391552614883,"AVPI1","arginine vasopressin induced 1 [Source:HGNC Symbol;Acc:HGNC:30898]","Small"
"ENSG00000171970",0.0244947138579116,"ZNF57","zinc finger protein 57 [Source:HGNC Symbol;Acc:HGNC:13125]","Small"
"ENSG00000147138",0.0243852407754847,"GPR174","G protein-coupled receptor 174 [Source:HGNC Symbol;Acc:HGNC:30245]","Small"
"ENSG00000149257",0.0243577800067765,"SERPINH1","serpin family H member 1 [Source:HGNC Symbol;Acc:HGNC:1546]","Small"
"ENSG00000075340",0.0243101786484383,"ADD2","adducin 2 [Source:HGNC Symbol;Acc:HGNC:244]","Small"
"ENSG00000108821",0.0242590909090909,"COL1A1","collagen type I alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2197]","Small"
"ENSG00000166428",0.0241867592322496,"PLD4","phospholipase D family member 4 [Source:HGNC Symbol;Acc:HGNC:23792]","Small"
"ENSG00000073754",0.0241357816377171,"CD5L","CD5 molecule like [Source:HGNC Symbol;Acc:HGNC:1690]","Small"
"ENSG00000136636",0.0241296574729926,"KCTD3","potassium channel tetramerization domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21305]","Small"
"ENSG00000074706",0.0241192018962647,"IPCEF1","interaction protein for cytohesin exchange factors 1 [Source:HGNC Symbol;Acc:HGNC:21204]","Small"
"ENSG00000166405",0.0240620173611485,"RIC3","RIC3 acetylcholine receptor chaperone [Source:HGNC Symbol;Acc:HGNC:30338]","Small"
"ENSG00000186871",0.0240618130711685,"ERCC6L","ERCC excision repair 6 like, spindle assembly checkpoint helicase [Source:HGNC Symbol;Acc:HGNC:20794]","Small"
"ENSG00000134853",0.0240428571428572,"PDGFRA","platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]","Small"
"ENSG00000140263",0.0239575409111013,"SORD","sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]","Small"
"ENSG00000104885",0.0238779956427015,"DOT1L","DOT1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:24948]","Small"
"ENSG00000174125",0.0238775510204082,"TLR1","toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]","Small"
"ENSG00000073282",0.023872380952381,"TP63","tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979]","Small"
"ENSG00000135636",0.0238666666666667,"DYSF","dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]","Small"
"ENSG00000169291",0.0236739130434783,"SHE","Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004]","Small"
"ENSG00000111796",0.0236560994560995,"KLRB1","killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]","Small"
"ENSG00000176956",0.023625,"LY6H","lymphocyte antigen 6 family member H [Source:HGNC Symbol;Acc:HGNC:6728]","Small"
"ENSG00000134986",0.0236050092764379,"NREP","neuronal regeneration related protein [Source:HGNC Symbol;Acc:HGNC:16834]","Small"
"ENSG00000135926",0.0235777777777778,"TMBIM1","transmembrane BAX inhibitor motif containing 1 [Source:HGNC Symbol;Acc:HGNC:23410]","Small"
"ENSG00000154127",0.023538937966012,"UBASH3B","ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]","Small"
"ENSG00000253626",0.0235029395583651,"EIF5AL1","eukaryotic translation initiation factor 5A like 1 [Source:HGNC Symbol;Acc:HGNC:17419]","Small"
"ENSG00000169129",0.0234316201815395,"AFAP1L2","actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]","Small"
"ENSG00000147100",0.0234222222222222,"SLC16A2","solute carrier family 16 member 2 [Source:HGNC Symbol;Acc:HGNC:10923]","Small"
"ENSG00000188322",0.0234002078304491,"SBK1","SH3 domain binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:17699]","Small"
"ENSG00000157613",0.0234,"CREB3L1","cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]","Small"
"ENSG00000155307",0.0233450441116809,"SAMSN1","SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]","Small"
"ENSG00000124507",0.023343085034517,"PACSIN1","protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]","Small"
"ENSG00000138964",0.0233333333333333,"PARVG","parvin gamma [Source:HGNC Symbol;Acc:HGNC:14654]","Small"
"ENSG00000164543",0.023317908462742,"STK17A","serine/threonine kinase 17a [Source:HGNC Symbol;Acc:HGNC:11395]","Small"
"ENSG00000164620",0.0233010092621432,"RELL2","RELT like 2 [Source:HGNC Symbol;Acc:HGNC:26902]","Small"
"ENSG00000180998",0.0232784691626086,"GPR137C","G protein-coupled receptor 137C [Source:HGNC Symbol;Acc:HGNC:25445]","Small"
"ENSG00000151474",0.0232545454545455,"FRMD4A","FERM domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25491]","Small"
"ENSG00000204262",0.0232205808639245,"COL5A2","collagen type V alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2210]","Small"
"ENSG00000136929",0.0232141516494124,"HEMGN","hemogen [Source:HGNC Symbol;Acc:HGNC:17509]","Small"
"ENSG00000139354",0.0231815803864891,"GAS2L3","growth arrest specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475]","Small"
"ENSG00000107443",0.0231645169241532,"CCNJ","cyclin J [Source:HGNC Symbol;Acc:HGNC:23434]","Small"
"ENSG00000186472",0.0231438256658596,"PCLO","piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]","Small"
"ENSG00000196284",0.0231344028520499,"SUPT3H","SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]","Small"
"ENSG00000244405",0.023125,"ETV5","ETS variant transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3494]","Small"
"ENSG00000091972",0.0230961817054826,"CD200","CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]","Small"
"ENSG00000213965",0.0230826972740316,"NUDT19","nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]","Small"
"ENSG00000151414",0.0230698412698413,"NEK7","NIMA related kinase 7 [Source:HGNC Symbol;Acc:HGNC:13386]","Small"
"ENSG00000180938",0.0230429764479798,"ZNF572","zinc finger protein 572 [Source:HGNC Symbol;Acc:HGNC:26758]","Small"
"ENSG00000165028",0.0229889083463028,"NIPSNAP3B","nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]","Small"
"ENSG00000113758",0.0229705417389628,"DBN1","drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]","Small"
"ENSG00000154620",0.0229435678749112,"TMSB4Y","thymosin beta 4 Y-linked [Source:HGNC Symbol;Acc:HGNC:11882]","Small"
"ENSG00000073792",0.0228915145005371,"IGF2BP2","insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]","Small"
"ENSG00000132640",0.0228899025163302,"BTBD3","BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854]","Small"
"ENSG00000183943",0.0228857459052678,"PRKX","protein kinase cAMP-dependent X-linked catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9441]","Small"
"ENSG00000023191",0.0228653846153846,"RNH1","ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]","Small"
"ENSG00000111711",0.0228288890949086,"GOLT1B","golgi transport 1B [Source:HGNC Symbol;Acc:HGNC:20175]","Small"
"ENSG00000164120",0.0227637241251277,"HPGD","15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154]","Small"
"ENSG00000197208",0.0227568922305764,"SLC22A4","solute carrier family 22 member 4 [Source:HGNC Symbol;Acc:HGNC:10968]","Small"
"ENSG00000161677",0.0227315010570825,"JOSD2","Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853]","Small"
"ENSG00000049246",0.02270378078205,"PER3","period circadian regulator 3 [Source:HGNC Symbol;Acc:HGNC:8847]","Small"
"ENSG00000005844",0.0226952482908873,"ITGAL","integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]","Small"
"ENSG00000196782",0.0226836183722987,"MAML3","mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]","Small"
"ENSG00000138587",0.0226823529411765,"MNS1","meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]","Small"
"ENSG00000145198",0.0226536121963106,"VWA5B2","von Willebrand factor A domain containing 5B2 [Source:HGNC Symbol;Acc:HGNC:25144]","Small"
"ENSG00000153253",0.0226394648829431,"SCN3A","sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]","Small"
"ENSG00000100162",0.0226356783727139,"CENPM","centromere protein M [Source:HGNC Symbol;Acc:HGNC:18352]","Small"
"ENSG00000135119",0.0226225055286782,"RNFT2","ring finger protein, transmembrane 2 [Source:HGNC Symbol;Acc:HGNC:25905]","Small"
"ENSG00000163864",0.0225917352856636,"NMNAT3","nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]","Small"
"ENSG00000110799",0.022589486260454,"VWF","von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726]","Small"
"ENSG00000055163",0.0225547845243013,"CYFIP2","cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]","Small"
"ENSG00000157978",0.0225040947441494,"LDLRAP1","low density lipoprotein receptor adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:18640]","Small"
"ENSG00000177303",0.0224630555555556,"CASKIN2","CASK interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:18200]","Small"
"ENSG00000004799",0.0223648537776547,"PDK4","pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]","Small"
"ENSG00000109881",0.022354694485842,"CCDC34","coiled-coil domain containing 34 [Source:HGNC Symbol;Acc:HGNC:25079]","Small"
"ENSG00000145287",0.022347785928383,"PLAC8","placenta associated 8 [Source:HGNC Symbol;Acc:HGNC:19254]","Small"
"ENSG00000187792",0.0223253968253968,"ZNF70","zinc finger protein 70 [Source:HGNC Symbol;Acc:HGNC:13140]","Small"
"ENSG00000116544",0.0223243243243243,"DLGAP3","DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368]","Small"
"ENSG00000135622",0.0222831289640592,"SEMA4F","ssemaphorin 4F [Source:HGNC Symbol;Acc:HGNC:10734]","Small"
"ENSG00000126016",0.0222577777777778,"AMOT","angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]","Small"
"ENSG00000171777",0.0222,"RASGRP4","RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:HGNC:18958]","Small"
"ENSG00000213420",0.0221870475248761,"GPC2","glypican 2 [Source:HGNC Symbol;Acc:HGNC:4450]","Small"
"ENSG00000121957",0.0221775998291312,"GPSM2","G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501]","Small"
"ENSG00000176208",0.0221538461538462,"ATAD5","ATPase family AAA domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25752]","Small"
"ENSG00000105737",0.0220263653483992,"GRIK5","glutamate ionotropic receptor kainate type subunit 5 [Source:HGNC Symbol;Acc:HGNC:4583]","Small"
"ENSG00000104093",0.0220199104031857,"DMXL2","Dmx like 2 [Source:HGNC Symbol;Acc:HGNC:2938]","Small"
"ENSG00000115295",0.0220124777183601,"CLIP4","CAP-Gly domain containing linker protein family member 4 [Source:HGNC Symbol;Acc:HGNC:26108]","Small"
"ENSG00000100979",0.0220019374812745,"PLTP","phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]","Small"
"ENSG00000111816",0.022,"FRK","fyn related Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3955]","Small"
"ENSG00000084110",0.021936368528842,"HAL","histidine ammonia-lyase [Source:HGNC Symbol;Acc:HGNC:4806]","Small"
"ENSG00000100426",0.0219287281523183,"ZBED4","zinc finger BED-type containing 4 [Source:HGNC Symbol;Acc:HGNC:20721]","Small"
"ENSG00000137078",0.0219240922496736,"SIT1","signaling threshold regulating transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:17710]","Small"
"ENSG00000205269",0.021919621749409,"TMEM170B","transmembrane protein 170B [Source:HGNC Symbol;Acc:HGNC:34244]","Small"
"ENSG00000172197",0.0219187301587302,"MBOAT1","membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]","Small"
"ENSG00000124104",0.0218671521977552,"SNX21","sorting nexin family member 21 [Source:HGNC Symbol;Acc:HGNC:16154]","Small"
"ENSG00000168071",0.0218636363636364,"CCDC88B","coiled-coil domain containing 88B [Source:HGNC Symbol;Acc:HGNC:26757]","Small"
"ENSG00000088827",0.0218454545454545,"SIGLEC1","sialic acid binding Ig like lectin 1 [Source:HGNC Symbol;Acc:HGNC:11127]","Small"
"ENSG00000185271",0.0218045575114541,"KLHL33","kelch like family member 33 [Source:HGNC Symbol;Acc:HGNC:31952]","Small"
"ENSG00000091651",0.0217355056396414,"ORC6","origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151]","Small"
"ENSG00000161800",0.0217107692307692,"RACGAP1","Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]","Small"
"ENSG00000124731",0.021705069124424,"TREM1","triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760]","Small"
"ENSG00000003436",0.0216204375804376,"TFPI","tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]","Small"
"ENSG00000117091",0.0216083916083916,"CD48","CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]","Small"
"ENSG00000137801",0.0215836950078606,"THBS1","thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]","Small"
"ENSG00000142173",0.021564725200425,"COL6A2","collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]","Small"
"ENSG00000170345",0.0215636363636364,"FOS","Fos proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3796]","Small"
"ENSG00000112029",0.0215564516129032,"FBXO5","F-box protein 5 [Source:HGNC Symbol;Acc:HGNC:13584]","Small"
"ENSG00000134202",0.0215111111111111,"GSTM3","glutathione S-transferase mu 3 [Source:HGNC Symbol;Acc:HGNC:4635]","Small"
"ENSG00000108405",0.0215023923444976,"P2RX1","purinergic receptor P2X 1 [Source:HGNC Symbol;Acc:HGNC:8533]","Small"
"ENSG00000000938",0.0214716712024419,"FGR","FGR proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3697]","Small"
"ENSG00000173641",0.0214673040620374,"HSPB7","heat shock protein family B (small) member 7 [Source:HGNC Symbol;Acc:HGNC:5249]","Small"
"ENSG00000186866",0.021465737514518,"POFUT2","protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]","Small"
"ENSG00000166337",0.0214260869565217,"TAF10","TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]","Small"
"ENSG00000147536",0.0214005602240896,"GINS4","GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]","Small"
"ENSG00000228889",0.021370863737204,"UBAC2-AS1","UBAC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42502]","Small"
"ENSG00000156804",0.021329423763386,"FBXO32","F-box protein 32 [Source:HGNC Symbol;Acc:HGNC:16731]","Small"
"ENSG00000120549",0.0213085585585586,"KIAA1217","KIAA1217 [Source:HGNC Symbol;Acc:HGNC:25428]","Small"
"ENSG00000126759",0.0212850678733032,"CFP","complement factor properdin [Source:HGNC Symbol;Acc:HGNC:8864]","Small"
"ENSG00000160326",0.0212751300465586,"SLC2A6","solute carrier family 2 member 6 [Source:HGNC Symbol;Acc:HGNC:11011]","Small"
"ENSG00000153898",0.0212676923076923,"MCOLN2","mucolipin TRP cation channel 2 [Source:HGNC Symbol;Acc:HGNC:13357]","Small"
"ENSG00000005884",0.0211977591036415,"ITGA3","integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]","Small"
"ENSG00000135643",0.0211346034086545,"KCNMB4","potassium calcium-activated channel subfamily M regulatory beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:6289]","Small"
